PO_ID,SUPPLIER_KEY,PRODUCT_KEY,WAREHOUSE_KEY,ORDER_QTY,RECEIVED_QTY,UNIT_COST,PO_AMOUNT,ORDER_DATE,PROMISED_DATE,RECEIVED_DATE
PO005171,SUP010,PRD0042,WH06,411,411,134.36,55221.96,22-Jul-2024,2024-08-11,10-Aug-2024
PO005172,SUP001,PRD0062,WH06,1303,1303,184.46,240351.38,2024-08-30,09/11/2024,2024-09-10
PO005173,SUP019,PRD0074,WH06,1427,1323,81.25,115943.75,19-Jan-2025,2025-02-23,02/21/2025
PO005174,SUP005,PRD0007,WH06,1127,1127,22.74,25627.98,2025-01-16,2025-01-28,2025-01-27
PO005175,SUP008,PRD0043,WH05,1149,1149,379.8,436390.2,2025-09-27,10/08/2025,2025-10-07
PO005176,SUP002,PRD0035,WH05,972,,152.58,148307.76,2024-11-22,2024-12-11,2024-12-26
PO005177,SUP001,PRD0020,WH06,730,730,224.3,163739.0,01/18/2025,2025-01-30,2025-01-30
PO005178,SUP020,PRD0056,WH05,501,501,111.86,56041.86,2025-04-06,2025-05-16,06/07/2025
PO005179,SUP019,PRD0073,WH06,632,522,253.85,160433.2,2024-04-28,2024-06-02,2024-06-21
PO005180,SUP024,PRD0018,WH02,116,116,162.04,18796.64,2025-03-29,2025-04-10,
PO005181,SUP004,PRD0047,WH06,436,436,247.68,107988.48,2025-08-09,08/24/2025,2025/08/24
PO005182,SUP020,PRD0064,WH04,554,554,48.68,26968.72,2024-08-04,2024-09-13,2024-09-10
PO005183,SUP020,PRD0078,WH04,1385,1385,256.38,355086.3,2024-05-01,2024/06/10,08-Jun-2024
PO005184,SUP010,PRD0058,WH06,541,541,$293.23,158637.43,2024-08-23,12-Sep-2024,2024-09-25
PO005185,SUP021,PRD0045,WH04,127,127,215.43,"27,359.61",2024-07-06,26-Jul-2024,2024/08/10
PO005186,SUP003,PRD0054,WH05,175,175,39.65,"6,938.75",2025/02/01,2025-03-08,2025-04-01
PO005187,SUP002,PRD0031,WH02,1039,1039,73.98,76865.22,2025-08-10,29-Aug-2025,2025-09-20
PO005188,SUP020,PRD0055,WH06,1371,1371,270.14,"$370,361.94",09-Feb-2025,2025-03-21,2025-03-21
PO005189,SUP018,PRD0017,WH01,346,291,296.9,102727.4,03/26/2024,06-May-2024,03-May-2024
PO005190,SUP004,PRD0015,WH02,813,813,272.68,221688.84,08/01/2024,08/16/2024,2024-08-16
PO005191,SUP002,PRD0072,WH02,1005,909,84.7,85123.5,2025-04-13,02-May-2025,2025-05-23
PO005192,SUP022,PRD0033,WH04,1016,1016,341.2,346659.2,2024-08-12,,2024-08-21
PO005193,SUP012,PRD0063,WH06,582,582,$179.71,"104,591.22",02-Feb-2025,2025-02-12,02/09/2025
PO005194,SUP022,PRD0037,WH04,1185,1185,$361.55,"428,436.75",2025-04-16,2025-04-25,2025-04-23
PO005195,SUP025,PRD0075,WH06,824,824,246.56,203165.44,2024-08-11,2024/08/21,2024-08-19
PO005196,SUP021,PRD0049,WH02,63,63,239.5,15088.5,2025-03-16,2025-04-05,2025/04/02
PO005197,SUP004,PRD0015,WH05,238,238,$272.68,64897.84,2024-09-27,10/12/2024,10-Oct-2024
PO005198,SUP022,PRD0033,WH03,"1,200",1200,341.2,409440.0,2024-04-01,2024-04-10,2024/04/08
PO005199,SUP002,PRD0035,WH05,1486,1486,152.58,"$226,733.88",2024/09/10,2024-09-29,2024-10-13
PO005200,SUP004,PRD0012,WH04,867,867,75.81,65727.27,2024-10-26,2024-11-10,2024/11/08
PO005201,SUP014,PRD0039,WH01,1351,1351,208.12,281170.12,2024-01-02,2024-01-26,2024-01-23
PO005202,SUP025,PRD0075,WH03,1228,1228,246.56,302775.68,2025-08-30,2025-09-09,09/09/2025
PO005203,SUP019,PRD0003,WH03,625,466,308.62,192887.5,2024-12-24,01/28/2025,2025-01-28
PO005204,SUP020,PRD0056,WH06,1472,1472,111.86,"164,657.92",25-Jan-2024,05-Mar-2024,2024/03/04
PO005205,SUP021,PRD0036,WH05,1170,1170,$25.52,29858.4,13-Aug-2025,09/02/2025,2025-09-02
PO005206,SUP005,PRD0068,WH01,383,383,364.7,"$139,680.10",04-Aug-2025,2025-08-16,08/16/2025
PO005207,SUP010,PRD0010,WH05,1200,1200,42.31,"50,772.00",01/09/2024,2024/01/29,
PO005208,SUP003,PRD0054,WH03,1129,1129,39.65,44764.85,2024-04-20,2024-05-25,2024-05-24
PO005209,SUP023,PRD0008,WH06,900,900,300.7,270630.0,2024-09-04,09/15/2024,2024-09-12
PO005210,SUP002,PRD0031,WH05,777,777,73.98,57482.46,2024-12-10,29-Dec-2024,01/06/2025
PO005211,SUP002,PRD0035,WH03,493,493,152.58,75221.94,2025/05/08,2025/05/27,2025-05-25
PO005212,SUP006,PRD0004,WH03,722,690,19.78,14281.16,2024-10-15,2024-11-17,2024-12-10
PO005213,SUP004,PRD0047,WH03,847,847,247.68,209784.96,,2025-03-06,2025-03-04
PO005214,SUP001,PRD0069,WH05,1083,1083,25.4,27508.2,2024-01-07,19-Jan-2024,2024-01-17
PO005215,SUP004,PRD0015,WH02,472,472,$272.68,128704.96,2025-03-23,2025/04/07,2025-04-06
PO005216,SUP020,PRD0064,WH02,1467,1467,48.68,"$71,413.56",09/14/2025,10/24/2025,2025/10/21
PO005217,SUP010,PRD0010,WH02,279,279,42.31,"$11,804.49",12/23/2024,2025-01-12,10-Jan-2025
PO005218,SUP020,PRD0038,WH02,1225,"1,225",258.78,317005.5,2024-11-05,2024-12-15,13-Dec-2024
PO005219,SUP021,PRD0045,WH05,1194,996,215.43,257223.42,2024-07-21,2024-08-10,2024-08-10
PO005220,SUP008,PRD0065,WH01,321,321,335.57,107717.97,2025-10-10,2025-10-21,2025-10-21
PO005221,SUP017,PRD0066,WH04,242,242,261.8,63355.6,2024-01-23,2024-02-01,2024-01-29
PO005222,SUP025,PRD0075,WH04,1350,1350,246.56,332856.0,2024-07-13,23-Jul-2024,
PO005223,SUP024,PRD0071,WH03,1025,1025,309.98,317729.5,04/04/2024,2024-04-16,2024-04-13
PO005224,SUP021,PRD0001,WH06,979,979,358.98,"$351,441.42",2025-08-12,2025-09-01,2025-08-31
PO005225,SUP018,PRD0016,WH06,83,62,234.54,19466.82,2024-11-24,2025-01-04,2025-01-04
PO005226,SUP001,PRD0020,WH05,512,512,224.3,114841.6,09/19/2025,2025-10-01,2025-09-30
PO005227,SUP005,PRD0068,WH05,280,280,364.7,102116.0,28-Mar-2025,09-Apr-2025,04/08/2025
PO005228,SUP001,PRD0067,WH01,1488,1488,100.13,148993.44,2025-01-13,2025-01-25,2025-01-25
PO005229,SUP021,PRD0005,WH04,1482,1365,$324.26,480553.32,17-Dec-2024,2025-01-06,2025-01-06
PO005230,SUP008,PRD0006,WH02,308,308,208.45,64202.6,2024-05-17,05/28/2024,2024-05-28
PO005231,SUP009,PRD0044,WH01,318,318,216.5,68847.0,2025-01-17,01/28/2025,
PO005232,SUP021,PRD0049,WH06,371,371,239.5,88854.5,,2025-04-30,2025-05-18
PO005233,SUP008,PRD0006,WH05,992,992,208.45,206782.4,2025-10-18,2025-10-29,2025-10-29
PO005234,SUP020,PRD0038,WH05,213,213,258.78,"55,120.14",01/08/2025,02/17/2025,2025/02/21
PO005235,SUP017,PRD0066,WH06,272,272,261.80,"$71,209.60",2025-09-30,2025-10-09,2025/10/06
PO005236,SUP023,PRD0008,WH05,548,548,300.7,,10/04/2025,10/15/2025,2025-10-12
PO005237,SUP010,PRD0042,WH06,1252,1252,134.36,168218.72,12/21/2024,10-Jan-2025,2025-01-09
PO005238,SUP003,PRD0054,WH06,1443,1171,39.65,57214.95,2024-10-25,2024-11-29,21-Dec-2024
PO005239,SUP024,PRD0071,WH02,997,997,309.98,309050.06,2024-04-07,2024-04-19,2024-04-18
PO005240,SUP012,PRD0063,WH03,1167,1167,179.71,"$209,721.57",01-Jul-2024,2024-07-11,2024-07-08
PO005241,SUP004,PRD0015,WH03,820,820,272.68,223597.6,2025-08-20,2025-09-04,09/04/2025
PO005242,SUP002,PRD0072,WH04,489,489,84.7,41418.3,2024-04-04,2024-04-23,2024-04-23
PO005243,SUP001,PRD0023,WH05,1259,1259,48.11,60570.49,,2024-10-08,2024-10-06
PO005244,SUP003,PRD0002,WH02,684,684,270.53,185042.52,2025-04-20,2025-05-25,2025-06-06
PO005245,SUP016,PRD0061,WH03,1482,1482,53.16,,2024-06-12,2024/07/01,2024-06-30
PO005246,SUP020,PRD0059,WH05,414,414,194.35,80460.9,2025-10-24,2025-12-03,2025-12-03
PO005247,SUP005,PRD0007,WH05,1416,1416,22.74,32199.84,2025-03-17,2025-03-29,03/26/2025
PO005248,SUP016,PRD0025,WH04,1234,1234,167.97,,2024-01-20,2024-02-08,2024-02-08
PO005249,SUP004,PRD0057,WH02,564,564,63.37,35740.68,17-Jun-2024,2024-07-02,2024-06-29
PO005250,SUP024,PRD0050,WH06,822,741,105.09,86383.98,2025-05-18,2025-05-30,2025/05/29
PO005251,SUP022,PRD0033,WH02,797,797,$341.20,271936.4,08/09/2025,2025-08-18,2025-08-17
PO005252,SUP024,PRD0022,WH04,1230,1230,322.72,"396,945.60",2025-09-22,2025-10-04,2025/10/01
PO005253,SUP016,PRD0025,WH06,1456,1456,167.97,"244,564.32",01-Aug-2025,2025-08-20,2025-08-17
PO005254,SUP014,PRD0039,WH03,592,592,208.12,123207.04,2024-02-20,2024-03-15,2024-03-13
PO005255,SUP001,PRD0020,WH04,1450,"1,450",224.3,325235.0,2025-05-11,2025-05-23,20-May-2025
PO005256,SUP020,PRD0059,WH03,450,401,194.35,"87,457.50",2024-03-15,2024-04-24,2024/04/29
PO005257,SUP017,PRD0019,WH05,1235,882,382.47,472350.45,02/22/2024,2024-03-02,2024-03-01
PO005258,SUP013,PRD0014,WH03,50,50,61.84,"3,092.00",2025-04-15,27-Apr-2025,2025-04-26
PO005259,SUP024,PRD0079,WH04,631,631,124.03,78262.93,2024-11-21,2024-12-03,2024/12/01
PO005260,SUP008,PRD0006,WH01,1236,1236,208.45,257644.2,2025-03-16,2025/03/27,26-Mar-2025
PO005261,SUP020,PRD0055,WH04,203,155,270.14,54838.42,08/02/2025,09/11/2025,11-Sep-2025
PO005262,SUP016,PRD0025,WH06,167,167,167.97,"$28,050.99",2024-02-16,2024-03-06,03/05/2024
PO005263,SUP006,PRD0070,WH06,939,939,340.52,"319,748.28",2024-12-24,01/26/2025,2025/02/01
PO005264,SUP009,PRD0044,WH05,903,903,216.5,195499.5,2025-07-21,,2025-07-31
PO005265,SUP013,PRD0053,WH06,480,480,241.84,"116,083.20",2024-10-26,2024-11-07,2024-11-07
PO005266,SUP004,PRD0021,WH02,384,384,170.55,65491.2,2024-12-21,2025-01-05,01/03/2025
PO005267,SUP018,PRD0016,WH02,223,223,234.54,52302.42,04-Dec-2024,01/14/2025,2025-01-12
PO005268,SUP004,PRD0057,WH03,1101,"1,101",63.37,69770.37,2025-09-08,2025-09-23,2025-09-23
PO005269,SUP024,PRD0050,WH05,683,683,$105.09,71776.47,2024/02/03,2024-02-15,2024-02-13
PO005270,SUP018,PRD0016,WH03,"1,205",1205,234.54,"282,620.70",2025-08-20,09/30/2025,2025-10-05
PO005271,SUP002,PRD0076,WH03,1438,1438,354.24,,09-Jul-2025,2025-07-28,2025-07-27
PO005272,SUP002,PRD0076,WH01,1496,1176,354.24,529943.04,2025-07-06,2025-07-25,22-Jul-2025
PO005273,SUP006,PRD0070,WH01,485,485,$340.52,165152.2,2024/10/07,2024-11-09,2024-11-20
PO005274,SUP006,PRD0004,WH03,574,,$19.78,11353.72,2024-12-16,2025-01-18,2025-01-17
PO005275,SUP024,PRD0011,WH04,82,82,100.18,8214.76,2024/09/07,2024-09-19,2024-09-16
PO005276,SUP001,PRD0020,WH02,200,200,224.3,44860.0,2024-06-20,2024-07-02,2024-07-02
PO005277,SUP016,PRD0025,WH03,1005,1005,167.97,168809.85,18-Aug-2025,2025-09-06,2025-09-04
PO005278,SUP024,PRD0011,WH05,418,418,100.18,41875.24,2024-12-10,2024-12-22,2024/12/22
PO005279,SUP019,PRD0073,WH06,1021,1021,$253.85,259180.85,2025-05-06,2025-06-10,2025/06/09
PO005280,SUP006,PRD0004,WH05,90,90,19.78,1780.2,2024-03-09,2024-04-11,2024/04/11
PO005281,SUP012,PRD0063,WH01,1315,1315,179.71,236318.65,2025-06-20,2025-06-30,2025-06-28
PO005282,SUP022,PRD0033,WH03,661,661,341.2,225533.2,2025/03/24,2025-04-02,2025-03-30
PO005283,SUP002,PRD0072,WH05,625,625,84.70,52937.5,2025-11-09,2025-11-28,2025-11-27
PO005284,SUP004,PRD0012,WH06,546,546,75.81,41392.26,2024-04-01,2024-04-16,15-Apr-2024
PO005285,SUP012,PRD0063,WH01,"1,399",1399,179.71,251414.29,2025-01-02,2025-01-12,2025-01-10
PO005286,SUP022,PRD0037,WH02,390,390,361.55,141004.5,2024/12/13,12/22/2024,12/21/2024
PO005287,SUP012,PRD0052,WH05,1293,"1,293",211.44,"273,391.92",2025-01-01,2025-01-11,01/11/2025
PO005288,SUP017,PRD0066,WH04,1049,1049,$261.80,"274,628.20",2024-02-06,02/15/2024,2024-02-12
PO005289,SUP021,PRD0045,WH04,1029,1029,215.43,221677.47,11/17/2024,12/07/2024,2024-12-04
PO005290,SUP008,PRD0065,WH04,825,825,335.57,276845.25,2024-07-22,2024-08-02,30-Jul-2024
PO005291,SUP021,PRD0001,WH05,527,527,358.98,189182.46,2025-02-23,2025-03-15,2025-03-14
PO005292,SUP022,PRD0037,WH01,430,430,$361.55,155466.5,2024/06/06,2024/06/15,2024-06-13
PO005293,SUP020,PRD0055,WH05,1311,1311,270.14,354153.54,2024-10-22,2024-12-01,
PO005294,SUP008,PRD0043,WH05,,1083,379.8,411323.4,2025-02-25,2025-03-08,2025-03-05
PO005295,SUP002,PRD0028,WH01,"1,060",921,239.8,254188.0,2024-02-13,2024-03-03,2024-03-01
PO005296,SUP006,PRD0027,WH05,1152,934,299.68,"345,231.36",2025-06-19,2025-07-22,2025-07-22
PO005297,SUP006,PRD0024,WH03,303,303,$214.65,65038.95,2025/05/01,2025-06-03,2025/06/02
PO005298,SUP024,PRD0022,WH05,207,207,322.72,66803.04,02/08/2024,2024-02-20,2024-02-17
PO005299,SUP004,PRD0057,WH06,1468,1468,63.37,93027.16,2024-02-14,2024/02/29,2024-02-27
PO005300,SUP018,PRD0017,WH02,692,692,296.9,205454.8,2025/08/01,2025-09-11,2025-09-28
PO005301,SUP017,PRD0019,WH02,1481,1481,382.47,566438.07,2024-07-11,2024-07-20,2024-07-18
PO005302,SUP008,PRD0043,WH04,1275,1275,379.8,484245.0,2025-08-08,2025-08-19,2025-08-18
PO005303,SUP001,PRD0069,WH04,51,51,$25.40,1295.4,2024/12/05,2024-12-17,2024/12/17
PO005304,SUP016,PRD0025,WH06,1102,806,167.97,185102.94,08/20/2024,2024-09-08,09/05/2024
PO005305,SUP020,PRD0038,WH01,,735,258.78,222809.58,2024/07/05,08/14/2024,2024-08-28
PO005306,SUP020,PRD0064,WH05,362,362,48.68,17622.16,24-Mar-2025,2025-05-03,03-May-2025
PO005307,SUP019,PRD0003,WH03,1255,"1,255",308.62,387318.1,03/15/2024,2024-04-19,2024-05-08
PO005308,SUP002,PRD0028,WH04,739,571,239.8,177212.2,2024-09-30,2024-10-19,2024-10-16
PO005309,SUP013,PRD0009,WH05,550,550,,71384.5,2024-08-23,2024-09-04,2024-09-04
PO005310,SUP012,PRD0063,WH05,1310,,179.71,235420.1,14-Apr-2024,04/24/2024,22-Apr-2024
PO005311,SUP002,PRD0028,WH04,,577,239.8,"138,364.60",2024-08-27,2024-09-15,2024-09-12
PO005312,SUP024,PRD0050,WH04,626,626,105.09,"$65,786.34",2024-12-25,2025-01-06,2025-01-04
PO005313,SUP020,PRD0078,WH01,1254,1214,256.38,321500.52,2025-04-05,2025/05/15,14-May-2025
PO005314,SUP005,PRD0007,WH05,1032,"1,032",22.74,23467.68,2024-02-28,2024-03-11,2024-03-11
PO005315,SUP001,PRD9999,WH04,946,946,48.11,45512.06,2025-08-16,2025-08-28,26-Aug-2025
PO005316,SUP019,PRD0003,WH02,649,487,$308.62,200294.38,2025-08-20,2025-09-24,2025-09-24
PO005317,SUP002,PRD0031,WH01,1308,1308,73.98,96765.84,2025-04-15,2025-05-04,02-May-2025
PO005318,SUP020,PRD0059,WH03,1005,754,194.35,195321.75,2025-09-20,10/30/2025,2025-10-30
PO005319,SUP012,PRD0063,WH06,1120,1120,179.71,201275.2,18-Oct-2024,2024-10-28,2024-10-27
PO005320,SUP018,PRD0016,WH06,575,575,234.54,134860.5,2025-07-12,2025-08-22,2025-08-20
PO005321,SUP008,PRD0006,WH02,100,100,$208.45,20845.0,2025/05/09,2025-05-20,2025-05-19
PO005322,SUP004,PRD0057,WH03,1113,1113,63.37,70530.81,2025-01-17,2025-02-01,31-Jan-2025
PO005323,SUP013,PRD0014,WH01,1017,1017,61.84,62891.28,05/02/2024,2024-05-14,13-May-2024
PO005324,SUP017,PRD0080,WH02,1203,1203,376.53,452965.59,2025-01-14,01/23/2025,2025-01-21
PO005325,SUP018,PRD0032,WH04,1404,1296,160.48,225313.92,2025-09-04,15-Oct-2025,2025-10-14
PO005326,SUP013,PRD0009,WH06,1132,1132,129.79,146922.28,2025-10-31,2025-11-12,2025-11-10
PO005327,SUP001,PRD0020,WH04,1171,"1,171",224.3,262655.3,2024-10-31,2024-11-12,2024-11-12
PO005328,SUP004,PRD0012,WH04,705,705,75.81,53446.05,2024-06-17,2024/07/02,2024-07-14
PO005329,SUP021,PRD0005,WH05,410,410,324.26,132946.6,2025-05-23,2025/06/12,2025-06-12
PO005330,SUP024,PRD0022,WH06,589,589,322.72,190082.08,02/21/2024,2024-03-04,03/02/2024
PO005331,SUP019,PRD0003,WH05,666,643,308.62,205540.92,2024-04-12,2024-05-17,2024-05-17
PO005332,SUP020,PRD0055,WH02,1201,1201,270.14,324438.14,2025-01-17,2025-02-26,2025-02-25
PO005333,SUP006,PRD0034,WH05,210,210,103.51,21737.1,2025-11-04,2025-12-07,2025-12-04
PO005334,SUP010,PRD0058,WH01,1028,1028,293.23,301440.44,2024-08-11,2024-08-31,2024-08-29
PO005335,SUP002,PRD0035,WH05,1402,1113,$152.58,213917.16,2024-10-28,2024/11/16,2024-11-13
PO005336,SUP010,PRD0010,WH05,758,758,42.31,32070.98,08/07/2024,2024-08-27,2024-09-06
PO005337,SUP021,PRD0001,WH03,1088,1088,358.98,390570.24,2024-10-26,2024/11/15,2024-12-07
PO005338,SUP008,PRD0043,WH06,1454,1454,379.8,552229.2,05-Jan-2024,2024-01-16,14-Jan-2024
PO005339,SUP002,PRD0031,WH05,527,527,73.98,38987.46,02/08/2025,2025-02-27,2025/02/24
PO005340,SUP012,PRD0052,WH03,498,498,211.44,105297.12,2025-02-09,2025-02-19,2025-02-17
PO005341,SUP020,PRD0059,WH06,74,74,194.35,14381.9,02-Aug-2024,2024-09-11,2024-09-10
PO005342,SUP017,PRD0026,WH05,,1460,347.66,507583.6,2024-06-28,2024-07-07,2024-07-06
PO005343,SUP013,PRD0053,WH03,945,945,241.84,228538.8,2025-06-01,2025/06/13,06/13/2025
PO005344,SUP002,PRD0028,WH06,-100,277,239.8,66424.6,2024-05-07,2024-05-26,2024-05-25
PO005345,SUP005,PRD0007,WH05,389,389,22.74,8845.86,2024-02-02,,2024/02/13
PO005346,SUP023,PRD0008,WH04,"1,280",1280,300.7,"$384,896.00",,2024/02/08,2024-02-07
PO005347,SUP008,PRD0006,WH06,477,477,208.45,99430.65,2025-08-22,2025-09-02,2025-08-30
PO005348,SUP020,PRD0055,WH05,417,368,270.14,112648.38,2024-09-04,2024-10-14,2024-10-11
PO005349,SUP024,PRD0071,WH05,1097,1097,309.98,340048.06,2024-03-10,03/22/2024,2024-03-19
PO005350,SUP020,PRD0038,WH02,675,507,258.78,174676.5,2025-08-20,2025-09-29,2025-09-26
PO005351,SUP021,PRD0001,WH06,1267,1267,358.98,,2024-04-11,2024-05-01,2024-05-01
PO005352,SUP004,PRD0057,WH05,1009,720,63.37,63940.33,,2024-08-31,30-Aug-2024
PO005353,SUP005,PRD0013,WH01,,803,127.58,102446.74,15-Jan-2024,2024-01-27,
PO005354,SUP024,PRD0018,WH01,677,677,162.04,109701.08,,2025-04-18,
PO005355,SUP001,PRD0023,WH03,856,,$48.11,41182.16,2025-04-20,02-May-2025,05/13/2025
PO005356,SUP013,PRD0009,WH03,756,756,129.79,98121.24,29-May-2025,10-Jun-2025,2025-06-10
PO005357,SUP016,PRD0051,WH03,1111,1111,72.66,80725.26,27-Jun-2024,07/16/2024,2024-08-06
PO005358,SUP004,PRD0015,WH06,170,170,272.68,46355.6,08/11/2024,2024-08-26,2024/08/25
PO005359,SUP019,PRD0046,WH01,423,423,84.95,35933.85,2025-09-29,11/03/2025,2025-11-22
PO005360,SUP022,PRD0033,WH03,961,961,$341.20,327893.2,2025-07-12,2025-07-21,18-Jul-2025
PO005361,SUP018,PRD0017,WH05,1330,1330,296.9,394877.0,2024-01-26,03/07/2024,2024-03-05
PO005362,SUP010,PRD0040,WH01,134,134,257.63,34522.42,2025-04-15,2025-05-05,2025-05-04
PO005363,SUP020,PRD0059,WH05,60,60,194.35,11661.0,2025-07-06,2025-08-15,08/14/2025
PO005364,SUP019,PRD0046,WH05,274,244,84.95,"$23,276.30",2025-01-15,02/19/2025,2025-02-25
PO005365,SUP020,PRD0078,WH04,713,713,256.38,182798.94,03/11/2025,04/20/2025,
PO005366,SUP001,PRD0069,WH05,327,327,25.4,8305.8,2024-01-01,01/13/2024,2024-01-11
PO005367,SUP012,PRD0052,WH06,849,641,211.44,179512.56,2024-01-21,2024-01-31,2024-01-31
PO005368,SUP004,PRD0012,WH04,513,513,75.81,38890.53,24-Jan-2024,2024/02/08,2024-02-05
PO005369,SUP003,PRD0077,WH06,278,278,77.5,21545.0,2024-04-18,2024/05/23,2024-05-23
PO005370,SUP002,PRD0076,WH05,442,442,354.24,"156,574.08",2025-11-04,23-Nov-2025,2025-11-20
PO005371,SUP024,PRD0079,WH03,1309,,124.03,162355.27,2025/03/07,2025-03-19,2025/03/18
PO005372,SUP001,PRD0023,WH05,1162,1162,48.11,"$55,903.82",2025-06-15,2025-06-27,06/25/2025
PO005373,SUP008,PRD0043,WH01,937,937,379.8,355872.6,2024-07-19,2024/07/30,2024-07-28
PO005374,SUP001,PRD0020,WH02,324,324,224.3,"$72,673.20",2025-09-29,2025-10-11,2025-10-08
PO005375,SUP008,PRD0029,WH02,149,149,61.83,9212.67,2024-05-15,2024-05-26,2024-05-24
PO005376,SUP013,PRD0053,WH06,549,549,241.84,132770.16,09/05/2025,,2025-09-17
PO005377,SUP012,PRD0052,WH03,843,843,211.44,178243.92,2024-01-21,01/31/2024,2024-01-30
PO005378,SUP005,PRD0013,WH04,749,749,127.58,95557.42,2024-01-14,2024/01/26,2024/01/23
PO005379,SUP016,PRD0051,WH02,380,380,72.66,27610.8,2024-02-23,2024-03-13,2024-03-10
PO005380,SUP021,PRD0045,WH01,831,,215.43,179022.33,2025-06-22,2025-07-12,07/12/2025
PO005381,SUP019,PRD0046,WH06,1126,1126,84.95,,06/24/2024,07/29/2024,2024/07/27
PO005382,SUP021,PRD0049,WH03,1435,1435,239.5,"$343,682.50",2024-11-02,2024-11-22,22-Nov-2024
PO005383,SUP001,PRD0062,WH02,364,364,184.46,67143.44,11/16/2024,2024-11-28,2024-11-28
PO005384,SUP004,PRD0047,WH03,80,57,247.68,19814.4,2025-06-20,07/05/2025,2025-07-04
PO005385,SUP004,PRD0012,WH02,766,766,75.81,58070.46,2024-08-25,09/09/2024,2024-09-09
PO005386,SUP016,PRD0025,WH05,318,318,167.97,53414.46,2024-01-05,2024-01-24,2024-01-22
PO005387,SUP024,PRD0079,WH02,353,353,124.03,43782.59,2024-09-19,2024-10-01,09/28/2024
PO005388,SUP001,PRD0020,WH03,398,398,224.3,89271.4,14-Jul-2024,2024-07-26,2024-07-24
PO005389,SUP012,PRD0041,WH03,1228,1228,169.67,208354.76,2025-05-11,2025-05-21,2025-05-21
PO005390,SUP010,PRD0040,WH03,413,413,257.63,"106,401.19",2025-05-25,2025-06-14,2025/06/11
PO005391,SUP024,PRD0022,WH04,1021,1021,322.72,329497.12,2024-03-03,2024-03-15,2024-03-14
PO005392,SUP021,PRD0005,WH03,709,709,324.26,229900.34,2025-06-23,2025-07-13,2025-07-10
PO005393,SUP009,PRD0044,WH04,164,,216.5,"35,506.00",02/17/2024,2024-02-28,2024/02/27
PO005394,SUP010,PRD0058,WH04,349,349,293.23,102337.27,2025-02-25,17-Mar-2025,2025-03-17
PO005395,SUP017,PRD0026,WH04,1271,999999,,"441,875.86",21-Sep-2024,2024-09-30,2024-09-28
PO005396,SUP004,PRD0057,WH06,767,767,63.37,48604.79,2024-07-23,07-Aug-2024,2024-08-07
PO005397,SUP020,PRD0038,WH05,1259,1259,258.78,325804.02,11/24/2024,2025-01-03,03-Jan-2025
PO005398,SUP008,PRD0006,WH05,"1,496",1496,$208.45,311841.2,07/30/2024,2024-08-10,2024-08-09
PO005399,SUP008,PRD0065,WH01,983,983,335.57,329865.31,06/23/2025,2025-07-04,
PO005400,SUP002,PRD0031,WH03,824,763,73.98,60959.52,2025-10-19,11/07/2025,2025-11-05
PO005401,SUP002,PRD0031,WH03,870,870,$73.98,"64,362.60",2025/07/08,2025-07-27,2025-07-26
PO005402,SUP017,PRD0066,WH01,1110,1110,261.8,290598.0,2024-10-25,2024/11/03,2024-11-01
PO005403,SUP021,PRD0045,WH06,1228,1021,215.43,"264,548.04",2024-12-08,28-Dec-2024,2025/01/03
PO005404,SUP004,PRD0047,WH06,954,954,247.68,236286.72,2024-10-31,15-Nov-2024,2024-12-09
PO005405,SUP002,PRD0072,WH01,"1,116",1116,84.70,94525.2,2025-06-23,2025-07-12,2025-07-11
PO005406,SUP002,PRD0072,WH05,345,345,$84.70,29221.5,2025-01-10,2025/01/29,2025-01-26
PO005407,SUP001,PRD0069,WH05,1400,1400,25.40,35560.0,2024-11-14,2024/11/26,2024-11-26
PO005408,SUP013,PRD0009,WH03,1278,1278,129.79,165871.62,2024-10-05,2024/10/17,2024-10-14
PO005409,SUP002,PRD0035,WH04,805,805,152.58,122826.9,,01-Oct-2024,10/12/2024
PO005410,SUP006,PRD0070,WH04,1478,1478,340.52,"$503,288.56",2025-01-10,2025-02-12,2025-03-05
PO005411,SUP014,PRD0039,WH03,1328,,208.12,276383.36,13-Apr-2025,2025/05/07,2025-05-05
PO005412,SUP021,PRD0049,WH02,1013,937,239.5,242613.5,2024-10-20,2024-11-09,2024-11-20
PO005413,SUP019,PRD0073,WH01,708,531,253.85,179725.8,2025-07-02,2025-08-06,10-Aug-2025
PO005414,SUP023,PRD0008,WH05,114,89,300.7,34279.8,2025-07-16,2025-07-27,
PO005415,SUP006,PRD0070,WH01,676,676,340.52,"$230,191.52",2024-10-18,2024-11-20,2024/12/09
PO005416,SUP018,PRD0060,WH06,147,131,380.72,"55,965.84",,2025-10-21,2025-10-20
PO005417,SUP022,PRD0033,WH02,585,585,341.2,199602.0,2024-04-27,06-May-2024,2024-05-03
PO005418,SUP006,PRD0034,WH02,485,485,103.51,50202.35,25-Sep-2025,10/28/2025,2025-11-20
PO005419,SUP002,PRD0028,WH06,1413,1168,239.8,,2024-07-18,2024-08-06,2024-08-06
PO005420,SUP017,PRD0026,WH03,326,326,347.66,113337.16,2025-01-18,01/27/2025,2025-01-27
PO005421,SUP003,PRD0054,WH03,"1,210",1210,39.65,47976.5,2024-07-11,2024/08/15,2024-08-14
