SO_ID,CUSTOMER_KEY,PRODUCT_KEY,WAREHOUSE_KEY,SHIP_MODE_KEY,ORDER_QTY,SHIPPED_QTY,FREIGHT_COST,REVENUE,ORDER_DATE,SHIP_DATE,PROMISED_DATE,DELIVERY_DATE
SO0013963,CUST0111,PRD0036,WH01,SM2,143,143,138.35,6755.32,11/27/2024,2024-11-30,2025-01-01,2024-12-30
SO0013964,CUST0126,PRD0053,WH01,SM2,96,96,64.35,43074.24,09/08/2025,09-Sep-2025,2025-10-11,2025-10-10
SO0013965,CUST0165,PRD0061,WH05,SM4,47,47,55.57,4078.66,19-Oct-2025,2025-10-22,,03-Nov-2025
SO0013966,CUST0175,PRD0064,WH06,SM4,66,66,80.4,"$6,098.40",2024-08-18,2024-08-19,09/02/2024,2024-09-01
SO0013967,CUST0060,PRD0013,WH04,SM2,72,72,71.27,16123.68,2024-12-02,04-Dec-2024,2025/01/05,
SO0013968,CUST0036,PRD0037,WH01,SM2,103,,84.99,"$70,260.42",30-Aug-2024,2024-09-01,2024-10-03,2024-10-01
SO0013969,CUST0092,PRD0019,WH05,SM4,50,50,50.07,27465.0,12/29/2024,2024/12/30,2025-01-13,2025-01-12
SO0013970,CUST0123,PRD0034,WH05,SM4,80,80,$75.15,13425.6,2024-02-14,2024-02-15,2024-02-29,26-Feb-2024
SO0013971,CUST0040,PRD0005,WH03,SM2,199,199,$137.86,"$93,961.83",12/13/2024,16-Dec-2024,2025-01-17,2025-01-15
SO0013972,CUST0055,PRD0001,WH01,SM1,128,128,501.57,"$61,625.60",2025/01/13,15-Jan-2025,2025-01-20,2025-01-18
SO0013973,CUST0188,PRD0039,WH03,SM4,104,104,121.82,39120.64,2025-07-07,2025-07-09,2025-07-23,08/03/2025
SO0013974,CUST0171,PRD0076,WH04,SM3,218,218,407.44,132147.24,12/13/2024,2024-12-15,24-Dec-2024,2024-12-23
SO0013975,CUST0042,PRD0037,WH01,SM2,69,69,61.91,"$47,067.66",2024-09-28,2024-10-01,02-Nov-2024,2024-10-30
SO0013976,CUST0200,PRD0062,WH01,SM2,61,61,54.12,20101.94,2025-11-03,2025-11-06,08-Dec-2025,19-Dec-2025
SO0013977,CUST0111,PRD0051,WH05,SM4,72,72,60.82,"$8,460.72",2024-05-04,2024-05-07,2024-05-21,2024-05-26
SO0013978,CUST0020,PRD0047,WH04,SM4,226,226,219.53,73429.66,2025-04-30,2025-05-01,05/15/2025,2025-05-13
SO0013979,CUST0103,PRD0022,WH04,SM4,5,5,$5.75,2507.2,2024-07-07,2024-07-08,07/22/2024,07/20/2024
SO0013980,CUST0186,PRD0077,WH04,SM3,179,179,332.37,26176.96,01/04/2024,2024-01-07,2024-01-16,2024-01-15
SO0013981,CUST0081,PRD0044,WH06,SM4,,265,288.99,103360.6,2024-02-14,2024-02-17,2024-03-02,2024-02-29
SO0013982,CUST0145,PRD0032,WH06,SM2,151,151,105.07,35299.27,02-Jun-2025,2025-06-05,07-Jul-2025,2025-07-05
SO0013983,CUST0179,PRD0008,WH01,SM1,49,49,197.78,26949.02,2025-05-31,2025-06-03,2025-06-08,06/06/2025
SO0013984,CUST0134,PRD0030,WH06,SM3,239,239,365.09,20800.17,2025/10/23,10/25/2025,2025-11-03,2025-11-07
SO0013985,CUST0053,PRD0068,WH03,SM2,100,100,89.78,"61,145.00",2024-10-10,13-Oct-2024,11/14/2024,2024-11-13
SO0013986,CUST0040,PRD0066,WH04,SM2,261,261,,89429.04,2025-11-08,2025-11-11,2025-12-13,2025-12-11
SO0013987,CUST0031,PRD0079,WH01,SM3,166,166,241.61,33472.24,2024-01-04,06-Jan-2024,2024-01-15,2024/01/14
SO0013988,CUST0057,PRD0013,WH04,SM2,23,23,19.73,5150.62,2024-08-15,2024-08-16,2024-09-17,2024-09-15
SO0013989,CUST0092,PRD0055,WH04,SM3,80,80,,31700.8,2025/09/14,2025-09-16,2025-09-25,2025-09-23
SO0013990,CUST0176,PRD0036,WH06,SM4,292,292,276.03,13794.08,09/03/2024,2024-09-06,20-Sep-2024,09/19/2024
SO0013991,CUST0021,PRD0041,WH02,SM4,116,116,96.6,27577.84,2025-06-02,2025-06-03,2025-06-17,
SO0013992,CUST0177,PRD0066,WH04,SM2,122,118,121.82,40431.52,2024-08-20,08/21/2024,2024/09/22,20-Sep-2024
SO0013993,CUST0131,PRD0029,WH06,SM2,142,142,,16230.6,2024-05-01,2024-05-04,2024-06-05,03-Jun-2024
SO0013994,CUST0169,PRD0030,WH06,SM3,232,232,354.58,20190.96,2024-07-29,07/30/2024,2024-08-08,07-Aug-2024
SO0013995,CUST0189,PRD0040,WH06,SM2,98,98,82.59,35932.68,06/24/2025,2025-06-25,2025-07-27,2025-07-25
SO0013996,CUST0182,PRD0025,WH05,SM2,63,63,,15801.66,12/27/2024,2024/12/29,30-Jan-2025,2025-01-29
SO0013997,CUST0071,PRD0001,WH01,SM3,173,173,292.75,83290.85,2024-08-21,2024-08-23,2024-09-01,2024-08-30
SO0013998,CUST0177,PRD0070,WH03,SM2,231,231,177.43,101251.92,2025-07-28,2025-07-31,09/01/2025,31-Aug-2025
SO0013999,CUST0179,PRD0044,WH06,SM2,,211,,,2024-06-19,06/22/2024,2024-07-24,2024-07-22
SO0014000,CUST0029,PRD0080,WH01,SM1,244,244,1168.32,123705.56,2025/04/10,2025-04-11,,04/18/2025
SO0014001,CUST0018,PRD0009,WH05,SM1,184,184,861.07,"41,836.08",2024/05/02,2024-05-03,05/08/2024,2024-05-07
SO0014002,CUST0040,PRD0078,WH05,SM1,97,97,476.01,40339.39,2024-09-07,2024-09-09,2024-09-14,2024-09-11
SO0014003,CUST0079,PRD0052,WH02,SM1,27,27,102.03,9970.83,08/09/2024,2024-08-11,2024-08-16,2024-08-14
SO0014004,CUST0055,PRD0058,WH02,SM3,79,79,112.64,37283.26,2024-11-15,18-Nov-2024,2024-11-27,2024-11-24
SO0014005,CUST0198,PRD0071,WH03,SM3,75,75,142.27,39610.5,2024-11-27,2024-11-29,2024-12-08,06-Dec-2024
SO0014006,CUST0023,PRD0044,WH06,SM4,165,159,129.07,62016.36,2025-07-04,07-Jul-2025,07/21/2025,2025-08-01
SO0014007,CUST0091,PRD0023,WH04,SM1,256,256,,"22,033.92",2024-11-28,12/01/2024,2024-12-06,12/03/2024
SO0014008,CUST0163,PRD0010,WH05,SM3,210,176,287.66,12923.68,2025-08-29,2025-08-30,2025-09-08,2025-09-06
SO0014009,CUST0005,PRD0075,WH06,SM4,286,286,348.6,90641.98,2025/10/12,2025-10-13,2025/10/27,2025-10-24
SO0014010,CUST0138,PRD0023,WH06,SM3,210,210,346.23,18074.7,2025-01-28,2025-01-29,07-Feb-2025,02/04/2025
SO0014011,CUST0129,PRD0016,WH02,SM4,147,147,150.96,47573.61,2024-11-23,24-Nov-2024,2024-12-08,2024-12-06
SO0014012,CUST0014,PRD0024,WH06,SM1,158,158,816.18,"$55,753.46",2024-10-24,2024-10-27,2024-11-01,2024-10-31
SO0014013,CUST0178,PRD0039,WH03,SM4,221,221,283.84,83131.36,2025-04-05,2025-04-07,2025-04-21,2025-04-19
SO0014014,CUST0030,PRD0040,WH04,SM3,102,102,181.90,37399.32,08/21/2024,2024-08-22,2024-08-31,08/28/2024
SO0014015,CUST0082,PRD0072,WH02,SM1,287,213,974.48,24015.75,08-Dec-2024,2024-12-10,2024-12-15,2024-12-14
SO0014016,CUST0114,PRD0025,WH05,SM4,272,272,246.04,68223.04,2025-05-23,2025-05-25,2025-06-08,2025-06-05
SO0014017,CUST0131,PRD0050,WH04,SM2,181,181,161.5,31072.27,2024-05-30,2024-05-31,2024-07-02,2024/06/30
SO0014018,CUST0149,PRD0050,WH04,SM1,113,113,511.49,19398.71,02/18/2024,2024-02-19,2024-02-24,2024/02/23
SO0014019,CUST0031,PRD0028,WH01,SM4,129,129,156.43,41606.37,2024-12-09,2024-12-10,2024-12-24,12/23/2024
SO0014020,CUST0186,PRD0066,WH04,SM3,,279,512.85,95596.56,2024/12/02,2024-12-04,2024-12-13,2024-12-12
SO0014021,CUST0160,PRD0063,WH04,SM3,106,90,138.27,"23,391.90",2025-09-24,2025-09-27,2025/10/06,2025-10-05
SO0014022,CUST0087,PRD0022,WH06,SM3,154,154,276.62,77221.76,2024-09-30,10/02/2024,10/11/2024,10/08/2024
SO0014023,CUST0130,PRD0027,WH02,SM2,248,137,129.8,73111.42,02/17/2024,2024-02-18,2024-03-21,2024-03-19
SO0014024,CUST0179,PRD0075,WH06,SM2,201,201,179.78,63702.93,30-Nov-2024,12/02/2024,2025-01-03,2025-01-02
SO0014025,CUST0016,PRD0067,WH04,SM4,143,143,156.14,19229.21,12/01/2024,12/02/2024,2024-12-16,2024-12-15
SO0014026,CUST0175,PRD0041,WH01,SM3,281,281,475.03,"$66,804.94",19-Sep-2025,2025/09/22,2025-10-01,
SO0014027,CUST0046,PRD0032,WH06,SM2,152,152,132.39,"$35,533.04",2025/10/26,2025-10-29,2025-11-30,2025-11-29
SO0014028,CUST0099,PRD0038,WH04,SM4,272,272,326.35,123626.72,2025-10-28,2025-10-29,2025-11-12,11/09/2025
SO0014029,CUST0184,PRD0037,WH01,SM3,22,22,39.2,"$15,007.08",04/05/2024,2024-04-07,2024/04/16,2024/04/15
SO0014030,CUST0105,PRD0033,WH01,SM1,252,252,1006.17,109907.28,2024-04-18,2024-04-21,26-Apr-2024,2024-05-06
SO0014031,CUST0139,PRD0029,WH02,SM2,24,24,23.3,2743.2,2025/09/24,2025-09-25,2025/10/27,2025-10-26
SO0014032,CUST0169,PRD0059,WH02,SM3,274,274,,79591.52,2024-02-05,2024-02-08,2024/02/17,16-Feb-2024
SO0014033,CUST0127,PRD0054,WH04,SM4,287,,320.76,19091.24,04/27/2024,2024-04-29,2024-05-13,2024-05-11
SO0014034,CUST0007,PRD0005,WH03,SM4,57,57,73.19,26913.69,2025/11/11,2025-11-13,2025-11-27,2025-11-24
SO0014035,CUST0175,PRD0030,WH02,SM2,157,157,114.43,13663.71,2024-06-13,2024-06-15,2024-07-17,2024-07-14
SO0014036,CUST0033,PRD0042,WH03,SM2,,145,$143.05,29158.05,2025-09-17,09/19/2025,2025-10-21,2025/10/18
SO0014037,CUST0140,PRD0067,WH02,SM3,32,32,55.16,4303.04,2025/05/05,06-May-2025,05/15/2025,2025-05-17
SO0014038,CUST0044,PRD0001,WH01,SM1,214,214,,103030.3,2024-08-04,08/06/2024,2024-08-11,2024-08-09
SO0014039,CUST0029,PRD0001,WH06,SM3,251,251,$350.90,120843.95,2024/10/03,10/06/2024,2024-10-15,12-Oct-2024
SO0014040,CUST0089,PRD0031,WH06,SM1,182,157,$614.76,14921.28,26-Jun-2024,2024-06-28,2024-07-03,2024-06-30
SO0014041,CUST0182,PRD0071,WH04,SM4,275,275,331.36,145238.5,2025-10-20,21-Oct-2025,2025-11-04,2025-11-03
SO0014042,CUST0149,PRD0037,WH01,SM3,201,201,343.22,137110.14,2024-11-04,2024-11-07,16-Nov-2024,2024-11-27
SO0014043,CUST0121,PRD0017,WH01,SM4,77,77,70.31,"$30,524.34",2025/08/17,2025-08-20,2025-09-03,2025-09-01
SO0014044,CUST0061,PRD0031,WH06,SM2,135,135,107.71,12830.4,2024-11-27,2024-11-28,2024-12-30,2024-12-29
SO0014045,CUST0100,PRD0080,WH01,SM3,50,50,74.13,25349.5,2025/02/10,2025-02-11,2025-02-20,2025/02/17
SO0014046,CUST0051,PRD0054,WH06,SM3,154,154,219.96,10244.08,2025-11-01,2025-11-04,13-Nov-2025,2025-11-22
SO0014047,CUST0188,PRD0048,WH04,SM2,140,140,90.63,70257.6,2024-08-23,2024-08-26,2024-09-27,09/25/2024
SO0014048,CUST0135,PRD0049,WH05,SM3,136,136,210.84,57284.56,12/30/2024,2025-01-01,2025-01-10,2025-01-08
SO0014049,CUST0040,PRD0062,WH06,SM2,13,13,8.63,4284.02,11/11/2025,2025-11-13,2025-12-15,2025-12-13
SO0014050,CUST0102,PRD0028,WH04,SM1,26,26,$106.26,8385.78,2024-06-04,07-Jun-2024,2024-06-12,2024/06/09
SO0014051,CUST0161,PRD0037,WH04,SM3,74,74,134.07,50478.36,2024/05/02,2024-05-04,2024-05-13,2024-05-10
SO0014052,CUST0166,PRD0005,WH04,SM2,221,221,179.11,104349.57,2024-05-29,2024-05-31,2024-07-02,2024-06-29
SO0014053,CUST0145,PRD0004,WH05,SM1,152,152,734.57,4842.72,15-Sep-2025,2025-09-17,2025-09-22,19-Sep-2025
SO0014054,CUST0196,PRD0041,WH02,SM3,70,70,110.35,16641.8,2024-07-20,2024-07-23,2024-08-01,2024-08-04
SO0014055,CUST0018,PRD0025,WH01,SM2,206,206,212.12,"51,668.92",2024-11-07,11/08/2024,10-Dec-2024,12/07/2024
SO0014056,CUST0010,PRD0030,WH06,SM2,6,6,6.23,522.18,2025-10-18,2025-10-21,2025-11-22,2025-11-20
SO0014057,CUST0152,PRD0010,WH02,SM4,26,19,,1395.17,2025-03-25,2025-03-28,2025-04-11,
SO0014058,CUST0112,PRD0061,WH05,SM2,295,295,266.64,25600.1,2024-09-04,2024-09-06,2024/10/08,2024-10-07
SO0014059,CUST0005,PRD0072,WH02,SM2,32,32,24.59,"$3,608.00",2024-02-19,2024-02-20,2024-03-23,2024-03-20
SO0014060,CUST0047,PRD0025,WH02,SM2,21,17,$13.68,4263.94,2024/03/07,2024-03-10,2024/04/11,2024-04-18
SO0014061,CUST0097,PRD0049,WH04,SM1,82,82,296.09,34539.22,03/05/2025,03/08/2025,03/13/2025,2025-03-11
SO0014062,CUST0156,PRD0005,WH04,SM4,15,15,18.01,"7,082.55",27-Jun-2024,2024-06-29,2024-07-13,07/12/2024
SO0014063,CUST0156,PRD0061,WH03,SM4,105,105,103.0,9111.9,2024-12-11,2024-12-13,2024/12/27,12/26/2024
SO0014064,CUST0012,PRD0005,WH03,SM2,253,253,$197.41,119459.01,2025-07-19,2025-07-20,2025-08-21,2025-08-20
SO0014065,CUST0087,PRD0006,WH04,SM4,80,80,76.44,23619.2,18-Dec-2024,2024-12-21,2025-01-04,2025-01-03
SO0014066,CUST0121,PRD0024,WH03,SM2,20,20,20.73,"7,057.40",2024-04-23,2024-04-25,05/27/2024,26-May-2024
SO0014067,CUST0148,PRD0001,WH01,SM1,81,81,348.64,"$38,997.45",09/10/2025,2025-09-13,2025/09/18,2025-09-17
SO0014068,CUST0168,PRD0040,WH06,SM4,33,33,26.63,"12,099.78",03-Sep-2024,2024/09/05,2024-09-19,2024-09-18
SO0014069,CUST0181,PRD0026,WH06,SM2,146,146,121.89,78423.9,2025-08-24,2025/08/25,2025-09-26,2025-09-29
SO0014070,CUST0002,PRD0048,WH04,SM2,297,297,240.51,149046.48,02-Nov-2025,2025-11-03,2025/12/05,12/09/2025
SO0014071,CUST0140,PRD0069,WH05,SM1,247,247,952.14,10312.25,2024-05-02,05/03/2024,2024-05-08,2024-05-15
SO0014072,CUST0171,PRD0049,WH05,SM2,261,261,171.25,"109,935.81",2025-11-09,2025-11-11,2025-12-13,2025/12/12
SO0014073,CUST0031,PRD0066,WH04,SM4,,183,152.01,"$62,703.12",18-Nov-2025,2025-11-21,2025-12-05,2025-12-04
SO0014074,CUST0124,PRD0004,WH05,SM1,232,232,1111.13,7391.52,2024-05-02,2024-05-05,05/10/2024,2024-05-15
SO0014075,CUST0147,PRD0020,WH03,SM3,293,293,406.27,"$109,233.33",2025-11-16,2025-11-19,2025-11-28,2025/11/27
SO0014076,CUST0146,PRD0065,WH02,SM1,202,103,514.9,45595.01,2025/10/16,2025-10-19,2025-10-24,2025-10-22
SO0014077,CUST0041,PRD0065,WH06,SM2,256,256,208.29,113323.52,06/15/2025,2025-06-18,2025-07-20,07/27/2025
SO0014078,CUST0137,PRD0016,WH06,SM4,56,56,71.98,18123.28,2024-03-14,2024-03-16,2024-03-30,2024-03-27
SO0014079,CUST0188,PRD0034,WH05,SM1,235,235,1049.2,39437.7,11/21/2025,2025-11-23,11/28/2025,2025-11-27
SO0014080,CUST0006,PRD0020,WH01,SM1,95,,307.37,"$35,416.95",2024-04-24,04/25/2024,2024/04/30,2024-04-28
SO0014081,CUST0148,PRD0038,WH04,SM3,133,133,166.92,60449.83,2024-11-21,2024-11-24,2024-12-03,11/30/2024
SO0014082,CUST0132,PRD0061,WH01,SM1,46,46,226.87,3991.88,2024-12-02,2024-12-05,2024-12-10,2024-12-07
SO0014083,CUST0038,PRD0054,WH04,SM2,113,113,112.93,7516.76,,2025-07-08,08/09/2025,
SO0014084,CUST0170,PRD0023,WH04,SM1,104,104,426.19,"8,951.28",,2025/03/09,03/14/2025,13-Mar-2025
SO0014085,CUST0141,PRD0048,WH04,SM3,134,134,217.9,67246.56,2025-08-19,22-Aug-2025,2025-08-31,2025-08-28
SO0014086,CUST0103,PRD0016,WH02,SM4,218,152,177.42,"$49,191.76",2025/06/11,13-Jun-2025,2025-06-27,2025-06-25
SO0014087,CUST0012,PRD0054,WH06,SM3,63,63,103.53,"4,190.76",03/27/2024,2024-03-28,2024-04-06,2024-04-04
SO0014088,CUST0075,PRD0075,WH04,SM1,186,156,788.35,49441.08,2024-12-13,2024-12-16,2024-12-21,20-Dec-2024
SO0014089,CUST0105,PRD0062,WH01,SM2,27,27,27.24,8897.58,2025/02/27,2025-03-02,2025-04-03,2025/04/01
SO0014090,CUST0142,PRD0012,WH04,SM4,225,225,286.6,27967.5,2024-12-14,2024-12-17,2024-12-31,2025-01-07
SO0014091,CUST0062,PRD0025,WH01,SM3,206,206,322.77,"$51,668.92",2024-12-08,2024-12-09,2024-12-18,2024-12-16
SO0014092,CUST0126,PRD0071,WH04,SM2,224,188,129.96,99290.32,2025-07-20,07/21/2025,2025-08-22,2025-08-24
SO0014093,CUST0108,PRD0046,WH04,SM3,206,180,322.74,26019.0,10/11/2025,,2025-10-21,10/18/2025
SO0014094,CUST0101,PRD0072,WH02,SM4,100,100,98.86,11275.0,2025/04/28,2025/05/01,05/15/2025,2025-05-14
SO0014095,CUST0183,PRD0025,WH02,SM3,89,89,169.72,22322.98,2025-10-23,10/25/2025,2025-11-03,2025/10/31
SO0014096,CUST0007,PRD0051,WH05,SM1,175,175,593.49,20564.25,2024-04-12,04/15/2024,2024-04-20,2024/04/19
SO0014097,CUST0110,PRD0024,WH03,SM3,68,68,$115.96,23995.16,2025-11-13,11/15/2025,2025-11-24,2025-11-21
SO0014098,CUST0175,PRD0019,WH01,SM3,264,264,487.32,145015.2,2024-02-25,2024-02-28,2024/03/08,2024-03-07
SO0014099,CUST0046,PRD0074,WH01,SM1,,165,658.46,19116.9,2024-12-18,2024-12-21,2024-12-26,29-Dec-2024
SO0014100,CUST0010,PRD0035,WH03,SM2,140,140,,33973.8,2025-08-01,2025-08-04,09/05/2025,2025-09-04
SO0014101,CUST0128,PRD0049,WH05,SM1,,242,953.03,101932.82,2025-06-28,2025-07-01,07/06/2025,2025-07-09
SO0014102,CUST0001,PRD0041,WH01,SM4,60,60,66.07,14264.4,2025/09/04,05-Sep-2025,2025-09-19,2025/09/16
SO0014103,CUST0035,PRD0072,WH02,SM3,32,16,30.02,1804.0,2025-06-09,,19-Jun-2025,06/18/2025
SO0014104,CUST0019,PRD0041,WH02,SM4,254,254,214.45,60385.96,12/27/2024,2024-12-29,2025-01-12,09-Jan-2025
SO0014105,CUST0134,PRD0058,WH01,SM4,,70,,,08/29/2025,2025-08-30,13-Sep-2025,2025-09-10
SO0014106,CUST0038,PRD0058,WH01,SM2,216,216,141.87,101939.04,2025-09-30,2025-10-01,2025-11-02,2025-10-31
SO0014107,CUST0086,PRD0032,WH02,SM3,27,23,28.92,5376.71,2025-03-17,2025-03-20,2025-03-29,2025-04-08
SO0014108,CUST0048,PRD0069,WH06,SM2,107,107,82.59,4467.25,2025-07-23,2025-07-25,2025-08-26,2025-08-25
SO0014109,CUST0016,PRD0012,WH01,SM2,129,129,$117.06,"$16,034.70",2025-08-02,2025-08-05,09/06/2025,2025-09-04
SO0014110,CUST0037,PRD0072,WH02,SM1,69,69,322.86,"7,779.75",2024-02-09,2024/02/10,2024-02-15,2024-02-12
SO0014111,CUST0155,PRD0021,WH02,SM3,116,116,186.77,37154.8,2025-09-03,2025-09-05,2025/09/14,2025/09/12
SO0014112,CUST0096,PRD0006,WH01,SM1,180,180,$648.43,53143.2,2024-11-19,2024-11-21,,11/25/2024
SO0014113,CUST0106,PRD0022,WH04,SM2,280,280,203.6,140403.2,02/26/2024,2024-02-28,2024-03-31,2024-03-28
SO0014114,CUST0092,PRD0052,WH02,SM3,189,189,289.54,69795.81,2024-05-31,2024-06-02,,2024-06-14
SO0014115,CUST0152,PRD0049,WH05,SM2,151,151,108.84,,2024-07-22,2024-07-25,08/26/2024,2024-08-25
SO0014116,CUST0013,PRD0037,WH04,SM4,28,28,25.79,"19,099.92",2024-07-23,2024/07/24,2024/08/07,06-Aug-2024
SO0014117,CUST0159,PRD0043,WH02,SM2,65,65,55.68,45563.05,09/21/2025,2025-09-24,10/26/2025,2025-10-23
SO0014118,CUST0190,PRD0068,WH03,SM1,137,137,632.39,83768.65,2025-10-31,2025-11-02,07-Nov-2025,2025-11-05
SO0014119,CUST0006,PRD0058,WH01,SM4,170,170,140.21,80229.8,2025-05-17,19-May-2025,2025-06-02,2025-05-31
SO0014120,CUST0107,PRD0009,WH05,SM1,252,252,1038.1,"$57,297.24",2025-07-30,2025/08/02,07-Aug-2025,2025-08-05
SO0014121,CUST0150,PRD0018,WH01,SM1,256,256,825.2,59968.0,2024/07/13,15-Jul-2024,2024-07-20,07/18/2024
SO0014122,CUST0072,PRD0034,WH05,SM4,,144,162.31,24166.08,2024-06-25,2024-06-26,07/10/2024,07/07/2024
SO0014123,CUST0093,PRD0057,WH04,SM4,58,58,75.39,6830.66,2024-04-14,15-Apr-2024,2024-04-29,2024/04/28
SO0014124,CUST0037,PRD0047,WH03,SM3,226,226,409.33,73429.66,2024-11-25,2024-11-27,2024-12-06,2024-12-11
SO0014125,CUST0048,PRD0043,WH02,SM4,199,199,257.62,139493.03,2025-02-03,2025-02-05,2025/02/19,2025-02-17
SO0014126,CUST0135,PRD0046,WH03,SM1,9,9,36.56,1300.95,,2024-09-15,09/20/2024,2024-09-19
SO0014127,CUST0191,PRD0016,WH06,SM3,68,68,122.42,22006.84,2024-09-07,2024-09-08,2024-09-17,2024-09-14
SO0014128,CUST0055,PRD0065,WH02,SM4,252,222,210.58,98272.74,2024/12/22,23-Dec-2024,06-Jan-2025,09-Jan-2025
SO0014129,CUST0008,PRD0069,WH05,SM4,149,149,131.24,6220.75,2025-07-22,07/24/2025,2025-08-07,2025-08-05
SO0014130,CUST0148,PRD0041,WH02,SM2,283,233,192.06,55393.42,2024-01-18,2024-01-19,2024-02-20,2024/02/17
SO0014131,CUST0072,PRD0012,WH04,SM2,130,130,134.89,16159.0,12/25/2024,28-Dec-2024,2025-01-29,2025-01-28
SO0014132,CUST0084,PRD0078,WH01,SM3,249,249,371.07,"$103,551.63",2025-02-27,01-Mar-2025,2025-03-10,2025-03-08
SO0014133,CUST0117,PRD0011,WH06,SM1,110,110,470.13,14654.2,23-Mar-2025,2025-03-25,03/30/2025,2025-04-03
SO0014134,CUST0173,PRD0068,WH04,SM3,219,219,329.30,133907.55,2024-08-14,2024-08-16,,2024-08-24
SO0014135,CUST0115,PRD0017,WH04,SM1,68,68,331.67,,27-Dec-2024,2024-12-30,04-Jan-2025,2025-01-01
SO0014136,CUST0149,PRD0051,WH05,SM1,72,72,337.65,8460.72,2025-03-13,2025-03-16,2025-03-21,2025-03-20
SO0014137,CUST0084,PRD0053,WH06,SM3,239,239,$440.15,"107,236.91",2024/02/16,2024-02-18,,2024-02-26
SO0014138,CUST0075,PRD0053,WH06,SM1,244,244,1117.87,,2024/03/18,2024-03-21,2024-03-26,2024/03/25
SO0014139,CUST0162,PRD0028,WH01,SM2,30,30,27.2,9675.9,2024-01-23,2024/01/26,2024-02-27,03/08/2024
SO0014140,CUST0187,PRD0047,WH03,SM3,282,251,324.45,81552.41,,2024-06-08,2024-06-17,2024/06/26
SO0014141,CUST9999,PRD0062,WH06,SM3,245,245,430.82,80737.3,2024/02/27,2024-03-01,03/10/2024,2024-03-07
SO0014142,CUST0010,PRD0055,WH04,SM3,257,257,490.75,101838.82,11/06/2024,2024-11-09,2024-11-18,2024-11-16
SO0014143,CUST0133,PRD0080,WH04,SM4,141,141,119.61,71485.59,2024-11-22,,2024-12-07,12/06/2024
SO0014144,CUST0162,PRD0035,WH06,SM4,192,192,184.03,46592.64,2025-05-09,2025-05-12,2025-05-26,2025-05-24
SO0014145,CUST0174,PRD0004,WH01,SM4,134,134,171.98,4269.24,16-Aug-2025,2025-08-18,,2025-08-29
SO0014146,CUST0010,PRD0019,WH05,SM4,258,258,249.46,141719.4,2024-11-29,12/01/2024,15-Dec-2024,2024/12/12
SO0014147,CUST0001,PRD0051,WH03,SM3,45,45,56.3,5287.95,2024-08-15,17-Aug-2024,2024-08-26,23-Aug-2024
SO0014148,CUST0175,PRD0061,WH01,SM2,172,,125.23,14926.16,2025-09-09,2025-09-10,2025-10-12,2025-10-11
SO0014149,CUST0133,PRD0013,WH06,SM2,184,184,160.09,41204.96,02-Nov-2025,04-Nov-2025,2025-12-06,2025-12-03
SO0014150,CUST0168,PRD0053,WH01,SM4,58,58,47.33,26024.02,2024-12-27,12/30/2024,2025-01-13,2025-01-17
SO0014151,CUST0003,PRD0058,WH01,SM2,254,254,212.78,119872.76,11/08/2024,11/11/2024,13-Dec-2024,12/12/2024
SO0014152,CUST0191,PRD0015,WH03,SM4,187,187,157.98,67776.28,2025-06-29,01-Jul-2025,2025-07-15,07/21/2025
SO0014153,CUST0065,PRD0067,WH04,SM4,277,277,271.98,37248.19,01/08/2025,2025-01-09,2025-01-23,2025-01-20
SO0014154,CUST0181,PRD0044,WH05,SM4,185,185,209.37,72157.4,2024-08-24,2024-08-25,2024-09-08,2024-09-05
SO0014155,CUST0033,PRD0016,WH02,SM3,246,201,377.23,65049.63,2024-07-25,2024-07-26,2024-08-04,2024-08-03
SO0014156,CUST0129,PRD0057,WH04,SM2,76,76,78.49,8950.52,11-May-2025,14-May-2025,2025-06-15,2025-06-18
SO0014157,CUST0015,PRD0041,WH02,SM2,25,20,16.34,4754.8,2025/01/19,01/20/2025,2025-02-21,
SO0014158,CUST0200,PRD0064,WH01,SM2,98,98,100.31,"9,055.20",11/13/2025,11/15/2025,2025/12/17,2025-12-14
SO0014159,CUST0048,PRD0073,WH04,SM2,11,11,7.61,5035.25,2025-08-08,2025-08-10,2025-09-11,2025-09-18
SO0014160,CUST0015,PRD0013,WH06,SM1,19,16,63.42,3583.04,04/29/2024,2024-04-30,2024-05-05,2024-05-03
SO0014161,CUST0125,PRD0052,WH02,SM9,106,106,$358.35,"$39,144.74",2025-11-11,2025-11-13,2025-11-18,2025-11-16
SO0014162,CUST0148,PRD0020,WH03,SM2,242,242,250.78,,11/03/2025,2025-11-06,2025-12-08,12/10/2025
SO0014163,CUST0135,PRD0072,WH03,SM2,29,29,21.93,3269.75,2025-07-18,2025-07-21,2025-08-22,2025-08-20
SO0014164,CUST0045,PRD0048,WH01,SM1,100,100,362.84,50184.0,2024-08-25,26-Aug-2024,2024-08-31,2024-08-30
SO0014165,CUST0074,PRD0034,WH05,SM4,219,219,260.01,36752.58,2024-09-20,,2024/10/05,2024-10-02
SO0014166,CUST0179,PRD0080,WH01,SM3,228,228,408.39,115593.72,02/02/2024,2024-02-03,2024-02-12,2024-02-22
SO0014167,CUST0038,PRD0067,WH04,SM3,211,211,405.24,28373.17,2024-04-28,04/29/2024,2024-05-08,2024-05-05
