PO_ID,SUPPLIER_KEY,PRODUCT_KEY,WAREHOUSE_KEY,ORDER_DATE_KEY,PROMISED_DATE_KEY,RECEIVED_DATE_KEY,ORDER_QTY,RECEIVED_QTY,UNIT_COST,PO_AMOUNT
PO003526,SUP020,PRD0078,WH02,20250414,20250524,20250524,1448,1448,256.38,371238.24
PO003527,SUP017,PRD0026,WH01,20241224,20250102,20250101,379,379,347.66,131763.14
PO003528,SUP012,PRD0052,WH06,20240112,20240122,20240121,894,850,211.44,189027.36
PO003529,SUP021,PRD0005,WH04,20240124,20240213,20240210,926,926,324.26,300264.76
PO003530,SUP025,PRD0075,WH04,20251013,20251023,20251023,540,540,246.56,133142.4
PO003531,SUP002,PRD0028,WH06,20250910,20250929,20250929,413,413,239.8,99037.4
PO003532,SUP013,PRD0053,WH01,20250202,20250214,20250304,679,679,241.84,164209.36
PO003533,SUP009,PRD0044,WH06,20240428,20240509,20240507,752,752,216.5,162808.0
PO003534,SUP002,PRD0028,WH05,20250615,20250704,20250703,1076,1076,239.8,258024.8
PO003535,SUP024,PRD0011,WH05,20240407,20240419,20240417,1225,1225,100.18,122720.5
PO003536,SUP005,PRD0007,WH05,20240913,20240925,20241017,1290,1290,22.74,29334.6
PO003537,SUP024,PRD0011,WH02,20240812,20240824,20240822,883,883,100.18,88458.94
PO003538,SUP022,PRD0033,WH05,20240109,20240118,20240117,866,866,341.2,295479.2
PO003539,SUP024,PRD0071,WH06,20250702,20250714,20250713,796,796,309.98,246744.08
PO003540,SUP024,PRD0011,WH01,20241212,20241224,20241221,138,138,100.18,13824.84
PO003541,SUP004,PRD0047,WH02,20240803,20240818,20240816,388,388,247.68,96099.84
PO003542,SUP025,PRD0075,WH06,20241210,20241220,20241219,95,95,246.56,23423.2
PO003543,SUP004,PRD0057,WH05,20240101,20240116,20240113,730,730,63.37,46260.1
PO003544,SUP016,PRD0025,WH04,20241024,20241112,20241125,299,279,167.97,50223.03
PO003545,SUP012,PRD0063,WH06,20241219,20241229,20241229,1292,1292,179.71,232185.32
PO003546,SUP024,PRD0079,WH06,20240819,20240831,20240828,1125,1125,124.03,139533.75
PO003547,SUP004,PRD0012,WH01,20250718,20250802,20250730,363,363,75.81,27519.03
PO003548,SUP002,PRD0072,WH02,20240618,20240707,20240705,479,479,84.7,40571.3
PO003549,SUP003,PRD0048,WH01,20240403,20240508,20240508,509,509,374.7,190722.3
PO003550,SUP008,PRD0029,WH01,20241224,20250104,20250127,485,485,61.83,29987.55
PO003551,SUP019,PRD0074,WH04,20250826,20250930,20251010,712,712,81.25,57850.0
PO003552,SUP001,PRD0067,WH04,20240912,20240924,20240924,663,642,100.13,66386.19
PO003553,SUP006,PRD0034,WH04,20240201,20240305,20240304,872,828,103.51,90260.72
PO003554,SUP019,PRD0046,WH02,20251021,20251125,20251125,270,224,84.95,22936.5
PO003555,SUP012,PRD0041,WH03,20241029,20241108,20241106,449,449,169.67,76181.83
PO003556,SUP004,PRD0015,WH03,20240427,20240512,20240512,1080,1080,272.68,294494.4
PO003557,SUP003,PRD0054,WH05,20250222,20250329,20250408,196,196,39.65,7771.4
PO003558,SUP006,PRD0004,WH01,20240805,20240907,20240923,1405,1405,19.78,27790.9
PO003559,SUP010,PRD0040,WH05,20250929,20251019,20251018,1468,1468,257.63,378200.84
PO003560,SUP001,PRD0020,WH01,20240718,20240730,20240728,1237,1237,224.3,277459.1
PO003561,SUP001,PRD0020,WH06,20250109,20250121,20250121,1050,1050,224.3,235515.0
PO003562,SUP002,PRD0035,WH03,20250104,20250123,20250120,274,274,152.58,41806.92
PO003563,SUP020,PRD0055,WH05,20240613,20240723,20240808,505,505,270.14,136420.7
PO003564,SUP003,PRD0077,WH01,20241205,20250109,20250109,457,432,77.5,35417.5
PO003565,SUP013,PRD0014,WH04,20240315,20240327,20240327,1072,1072,61.84,66292.48
PO003566,SUP016,PRD0025,WH03,20250313,20250401,20250329,689,571,167.97,115731.33
PO003567,SUP002,PRD0072,WH03,20250530,20250618,20250617,499,390,84.7,42265.3
PO003568,SUP003,PRD0054,WH05,20251008,20251112,20251109,236,236,39.65,9357.4
PO003569,SUP020,PRD0038,WH06,20240809,20240918,20240918,1103,1103,258.78,285434.34
PO003570,SUP020,PRD0056,WH04,20240712,20240821,20240818,951,951,111.86,106378.86
PO003571,SUP010,PRD0040,WH01,20250108,20250128,20250210,875,875,257.63,225426.25
PO003572,SUP003,PRD0077,WH03,20250416,20250521,20250518,739,739,77.5,57272.5
PO003573,SUP005,PRD0068,WH01,20251105,20251117,20251115,977,977,364.7,356311.9
PO003574,SUP023,PRD0008,WH05,20240118,20240129,20240127,1166,1166,300.7,350616.2
PO003575,SUP014,PRD0039,WH05,20240611,20240705,20240704,155,155,208.12,32258.6
PO003576,SUP001,PRD0069,WH02,20240627,20240709,20240708,973,973,25.4,24714.2
PO003577,SUP017,PRD0066,WH03,20240622,20240701,20240701,1084,1084,261.8,283791.2
PO003578,SUP005,PRD0068,WH02,20241111,20241123,20241120,563,563,364.7,205326.1
PO003579,SUP013,PRD0014,WH04,20250816,20250828,20250826,230,230,61.84,14223.2
PO003580,SUP013,PRD0053,WH05,20240122,20240203,20240131,1444,1444,241.84,349216.96
PO003581,SUP024,PRD0079,WH03,20250708,20250720,20250718,510,510,124.03,63255.3
PO003582,SUP006,PRD0034,WH02,20250224,20250329,20250329,1005,1005,103.51,104027.55
PO003583,SUP024,PRD0079,WH01,20250222,20250306,20250305,944,944,124.03,117084.32
PO003584,SUP003,PRD0048,WH02,20250406,20250511,20250528,963,840,374.7,360836.1
PO003585,SUP012,PRD0063,WH06,20240319,20240329,20240327,457,457,179.71,82127.47
PO003586,SUP017,PRD0066,WH05,20250522,20250531,20250530,349,349,261.8,91368.2
PO003587,SUP021,PRD0005,WH04,20240617,20240707,20240705,589,589,324.26,190989.14
PO003588,SUP024,PRD0071,WH05,20241217,20241229,20241229,1121,1121,309.98,347487.58
PO003589,SUP013,PRD0014,WH06,20250405,20250417,20250414,981,981,61.84,60665.04
PO003590,SUP004,PRD0021,WH02,20250214,20250301,20250227,848,848,170.55,144626.4
PO003591,SUP016,PRD0061,WH04,20240807,20240826,20240823,1294,1294,53.16,68789.04
PO003592,SUP002,PRD0031,WH06,20240926,20241015,20241014,526,526,73.98,38913.48
PO003593,SUP024,PRD0018,WH01,20241120,20241202,20241130,154,154,162.04,24954.16
PO003594,SUP024,PRD0022,WH04,20240129,20240210,20240208,284,284,322.72,91652.48
PO003595,SUP002,PRD0035,WH02,20250508,20250527,20250527,300,266,152.58,45774.0
PO003596,SUP008,PRD0006,WH02,20240308,20240319,20240317,166,166,208.45,34602.7
PO003597,SUP001,PRD0069,WH03,20241107,20241119,20241119,1127,1127,25.4,28625.8
PO003598,SUP005,PRD0007,WH01,20250321,20250402,20250330,1407,1407,22.74,31995.18
PO003599,SUP023,PRD0008,WH06,20240224,20240306,20240303,1066,1066,300.7,320546.2
PO003600,SUP018,PRD0032,WH04,20251107,20251218,20251216,835,835,160.48,134000.8
PO003601,SUP001,PRD0020,WH04,20240913,20240925,20240924,150,150,224.3,33645.0
PO003602,SUP016,PRD0051,WH01,20240111,20240130,20240129,229,229,72.66,16639.14
PO003603,SUP010,PRD0058,WH03,20250323,20250412,20250504,964,964,293.23,282673.72
PO003604,SUP005,PRD0007,WH05,20250114,20250126,20250125,464,464,22.74,10551.36
PO003605,SUP021,PRD0036,WH05,20250311,20250331,20250406,1390,1390,25.52,35472.8
PO003606,SUP012,PRD0052,WH01,20250525,20250604,20250604,467,467,211.44,98742.48
PO003607,SUP005,PRD0013,WH06,20241119,20241201,20241128,593,593,127.58,75654.94
PO003608,SUP020,PRD0059,WH04,20250716,20250825,20250918,965,965,194.35,187547.75
PO003609,SUP021,PRD0036,WH05,20240908,20240928,20240928,1403,1403,25.52,35804.56
PO003610,SUP002,PRD0031,WH04,20250105,20250124,20250121,439,423,73.98,32477.22
PO003611,SUP019,PRD0003,WH04,20240417,20240522,20240611,566,493,308.62,174678.92
PO003612,SUP006,PRD0024,WH05,20250225,20250330,20250416,971,782,214.65,208425.15
PO003613,SUP012,PRD0041,WH06,20240626,20240706,20240704,339,339,169.67,57518.13
PO003614,SUP004,PRD0057,WH05,20250418,20250503,20250503,448,448,63.37,28389.76
PO003615,SUP024,PRD0022,WH04,20250628,20250710,20250709,1458,1458,322.72,470525.76
PO003616,SUP008,PRD0065,WH03,20250807,20250818,20250816,360,360,335.57,120805.2
PO003617,SUP021,PRD0036,WH04,20250923,20251013,20251011,893,893,25.52,22789.36
PO003618,SUP018,PRD0032,WH02,20240324,20240504,20240502,1113,970,160.48,178614.24
PO003619,SUP024,PRD0022,WH01,20240403,20240415,20240415,219,219,322.72,70675.68
PO003620,SUP001,PRD0023,WH01,20250921,20251003,20250930,515,515,48.11,24776.65
PO003621,SUP024,PRD0071,WH02,20240915,20240927,20240927,469,469,309.98,145380.62
PO003622,SUP017,PRD0019,WH04,20240118,20240127,20240127,1253,1253,382.47,479234.91
PO003623,SUP003,PRD0077,WH05,20240714,20240818,20240824,1025,1025,77.5,79437.5
PO003624,SUP024,PRD0050,WH01,20250722,20250803,20250803,513,513,105.09,53911.17
PO003625,SUP020,PRD0056,WH06,20240829,20241008,20241008,835,724,111.86,93403.1
PO003626,SUP024,PRD0079,WH02,20240222,20240305,20240318,537,537,124.03,66604.11
PO003627,SUP024,PRD0079,WH03,20250506,20250518,20250516,1237,1237,124.03,153425.11
PO003628,SUP021,PRD0001,WH05,20240512,20240601,20240530,1397,1397,358.98,501495.06
PO003629,SUP019,PRD0074,WH06,20240827,20241001,20240928,1315,1131,81.25,106843.75
PO003630,SUP013,PRD0014,WH01,20240103,20240115,20240113,945,945,61.84,58438.8
PO003631,SUP003,PRD0077,WH04,20250213,20250320,20250405,1493,1493,77.5,115707.5
PO003632,SUP008,PRD0006,WH01,20241029,20241109,20241107,1094,894,208.45,228044.3
PO003633,SUP002,PRD0035,WH01,20250812,20250831,20250831,608,538,152.58,92768.64
PO003634,SUP024,PRD0079,WH01,20240815,20240827,20240824,120,120,124.03,14883.6
PO003635,SUP021,PRD0045,WH05,20240519,20240608,20240605,536,494,215.43,115470.48
PO003636,SUP006,PRD0024,WH04,20240422,20240525,20240522,1489,1425,214.65,319613.85
PO003637,SUP010,PRD0042,WH01,20240516,20240605,20240602,95,84,134.36,12764.2
PO003638,SUP019,PRD0003,WH02,20241102,20241207,20241226,1435,1435,308.62,442869.7
PO003639,SUP012,PRD0041,WH04,20240229,20240310,20240308,55,55,169.67,9331.85
PO003640,SUP001,PRD0067,WH02,20240930,20241012,20241012,1265,1265,100.13,126664.45
PO003641,SUP024,PRD0018,WH05,20250804,20250816,20250815,572,572,162.04,92686.88
PO003642,SUP001,PRD0062,WH02,20250606,20250618,20250615,537,537,184.46,99055.02
PO003643,SUP003,PRD0077,WH04,20250309,20250413,20250427,799,653,77.5,61922.5
PO003644,SUP002,PRD0035,WH05,20250830,20250918,20250916,883,883,152.58,134728.14
PO003645,SUP004,PRD0015,WH04,20250614,20250629,20250629,1016,1016,272.68,277042.88
PO003646,SUP019,PRD0046,WH06,20250319,20250423,20250429,815,718,84.95,69234.25
PO003647,SUP006,PRD0004,WH01,20250809,20250911,20250919,1493,1493,19.78,29531.54
PO003648,SUP019,PRD0003,WH02,20240325,20240429,20240428,652,652,308.62,201220.24
PO003649,SUP008,PRD0006,WH04,20250710,20250721,20250718,152,152,208.45,31684.4
PO003650,SUP010,PRD0042,WH06,20240719,20240808,20240807,780,780,134.36,104800.8
PO003651,SUP021,PRD0001,WH02,20250513,20250602,20250531,628,628,358.98,225439.44
PO003652,SUP003,PRD0002,WH04,20250913,20251018,20251029,1289,1289,270.53,348713.17
PO003653,SUP002,PRD0028,WH01,20241203,20241222,20250111,527,527,239.8,126374.6
PO003654,SUP010,PRD0010,WH01,20240301,20240321,20240320,456,456,42.31,19293.36
PO003655,SUP020,PRD0078,WH04,20240908,20241018,20241030,440,362,256.38,112807.2
PO003656,SUP006,PRD0027,WH03,20241003,20241105,20241105,261,261,299.68,78216.48
PO003657,SUP021,PRD0001,WH06,20250928,20251018,20251017,1439,1439,358.98,516572.22
PO003658,SUP020,PRD0064,WH03,20251002,20251111,20251110,1264,1264,48.68,61531.52
PO003659,SUP010,PRD0058,WH01,20250121,20250210,20250207,474,474,293.23,138991.02
PO003660,SUP017,PRD0019,WH05,20251008,20251017,20251015,1274,1274,382.47,487266.78
PO003661,SUP021,PRD0049,WH06,20241023,20241112,20241118,1017,937,239.5,243571.5
PO003662,SUP004,PRD0012,WH01,20241006,20241021,20241021,80,80,75.81,6064.8
PO003663,SUP012,PRD0052,WH04,20250722,20250801,20250731,1031,1031,211.44,217994.64
PO003664,SUP008,PRD0029,WH01,20250329,20250409,20250407,1489,1489,61.83,92064.87
PO003665,SUP020,PRD0038,WH02,20241221,20250130,20250130,1481,1481,258.78,383253.18
PO003666,SUP009,PRD0044,WH04,20241106,20241117,20241116,146,146,216.5,31609.0
PO003667,SUP024,PRD0071,WH04,20250424,20250506,20250503,384,326,309.98,119032.32
PO003668,SUP020,PRD0064,WH06,20250527,20250706,20250704,637,637,48.68,31009.16
PO003669,SUP017,PRD0019,WH05,20241129,20241208,20241206,755,755,382.47,288764.85
PO003670,SUP021,PRD0001,WH02,20240122,20240211,20240208,1278,1278,358.98,458776.44
PO003671,SUP002,PRD0076,WH01,20240310,20240329,20240327,162,127,354.24,57386.88
PO003672,SUP010,PRD0058,WH06,20240408,20240428,20240425,870,870,293.23,255110.1
PO003673,SUP012,PRD0052,WH05,20241110,20241120,20241120,65,65,211.44,13743.6
PO003674,SUP019,PRD0073,WH03,20250221,20250328,20250328,639,512,253.85,162210.15
PO003675,SUP018,PRD0017,WH03,20250630,20250810,20250810,654,654,296.9,194172.6
PO003676,SUP017,PRD0080,WH06,20240607,20240616,20240614,1443,1443,376.53,543332.79
PO003677,SUP019,PRD0073,WH05,20250618,20250723,20250728,396,396,253.85,100524.6
PO003678,SUP022,PRD0033,WH01,20250328,20250406,20250404,581,581,341.2,198237.2
PO003679,SUP024,PRD0050,WH05,20240205,20240217,20240217,1136,1136,105.09,119382.24
PO003680,SUP017,PRD0019,WH01,20240826,20240904,20240904,899,899,382.47,343840.53
PO003681,SUP020,PRD0078,WH02,20240724,20240902,20240902,873,627,256.38,223819.74
PO003682,SUP005,PRD0068,WH05,20250825,20250906,20250906,745,745,364.7,271701.5
PO003683,SUP025,PRD0075,WH06,20250918,20250928,20250925,629,629,246.56,155086.24
PO003684,SUP020,PRD0056,WH06,20250711,20250820,20250827,1252,1252,111.86,140048.72
PO003685,SUP023,PRD0008,WH05,20241225,20250105,20250103,1307,1307,300.7,393014.9
PO003686,SUP018,PRD0032,WH01,20241201,20250111,20250108,1147,1147,160.48,184070.56
PO003687,SUP006,PRD0027,WH05,20240730,20240901,20240830,306,306,299.68,91702.08
PO003688,SUP020,PRD0038,WH03,20250609,20250719,20250810,1445,1445,258.78,373937.1
PO003689,SUP005,PRD0007,WH03,20240228,20240311,20240311,1373,1373,22.74,31222.02
PO003690,SUP003,PRD0054,WH05,20240703,20240807,20240805,1129,1129,39.65,44764.85
PO003691,SUP020,PRD0064,WH05,20240401,20240511,20240531,1355,1355,48.68,65961.4
PO003692,SUP002,PRD0028,WH05,20241202,20241221,20241221,743,743,239.8,178171.4
PO003693,SUP021,PRD0005,WH03,20240722,20240811,20240811,1041,1041,324.26,337554.66
PO003694,SUP003,PRD0002,WH04,20240514,20240618,20240615,1073,1073,270.53,290278.69
PO003695,SUP021,PRD0005,WH01,20240912,20241002,20241002,1099,1099,324.26,356361.74
PO003696,SUP013,PRD0014,WH01,20250808,20250820,20250817,1302,1302,61.84,80515.68
PO003697,SUP003,PRD0077,WH05,20250114,20250218,20250225,875,875,77.5,67812.5
PO003698,SUP016,PRD0051,WH04,20250713,20250801,20250813,1050,1050,72.66,76293.0
PO003699,SUP020,PRD0055,WH06,20250913,20251023,20251028,632,565,270.14,170728.48
PO003700,SUP004,PRD0021,WH05,20250905,20250920,20251006,107,107,170.55,18248.85
PO003701,SUP020,PRD0064,WH03,20240826,20241005,20241026,1324,1205,48.68,64452.32
PO003702,SUP010,PRD0040,WH05,20250819,20250908,20250905,639,639,257.63,164625.57
PO003703,SUP020,PRD0059,WH05,20250910,20251020,20251017,938,938,194.35,182300.3
PO003704,SUP001,PRD0069,WH04,20251014,20251026,20251024,1493,1493,25.4,37922.2
PO003705,SUP006,PRD0004,WH04,20240826,20240928,20241017,288,288,19.78,5696.64
PO003706,SUP008,PRD0065,WH04,20240604,20240615,20240614,126,126,335.57,42281.82
PO003707,SUP008,PRD0006,WH04,20250201,20250212,20250211,664,664,208.45,138410.8
PO003708,SUP003,PRD0054,WH06,20250925,20251030,20251028,294,294,39.65,11657.1
PO003709,SUP002,PRD0031,WH01,20250904,20250923,20250921,695,695,73.98,51416.1
PO003710,SUP002,PRD0031,WH06,20250123,20250211,20250208,215,215,73.98,15905.7
PO003711,SUP017,PRD0026,WH06,20240411,20240420,20240417,1421,1421,347.66,494024.86
PO003712,SUP002,PRD0031,WH05,20241014,20241102,20241101,538,538,73.98,39801.24
PO003713,SUP009,PRD0044,WH05,20250430,20250511,20250509,342,342,216.5,74043.0
PO003714,SUP005,PRD0013,WH01,20250116,20250128,20250125,316,316,127.58,40315.28
PO003715,SUP005,PRD0013,WH06,20240822,20240903,20240831,827,827,127.58,105508.66
PO003716,SUP020,PRD0056,WH01,20240820,20240929,20240928,534,488,111.86,59733.24
PO003717,SUP024,PRD0079,WH05,20240210,20240222,20240220,1242,1242,124.03,154045.26
PO003718,SUP012,PRD0041,WH03,20240715,20240725,20240724,146,146,169.67,24771.82
PO003719,SUP008,PRD0043,WH02,20250331,20250411,20250409,1499,1499,379.8,569320.2
PO003720,SUP002,PRD0028,WH06,20240613,20240702,20240701,772,689,239.8,185125.6
PO003721,SUP024,PRD0050,WH04,20251106,20251118,20251118,404,404,105.09,42456.36
PO003722,SUP021,PRD0049,WH02,20240226,20240317,20240316,436,436,239.5,104422.0
PO003723,SUP019,PRD0046,WH03,20250204,20250311,20250401,656,564,84.95,55727.2
PO003724,SUP019,PRD0003,WH04,20241203,20250107,20250107,442,402,308.62,136410.04
PO003725,SUP012,PRD0063,WH03,20250720,20250730,20250728,1237,1237,179.71,222301.27
PO003726,SUP008,PRD0043,WH04,20250826,20250906,20250904,1222,1222,379.8,464115.6
PO003727,SUP021,PRD0036,WH02,20250104,20250124,20250122,414,414,25.52,10565.28
PO003728,SUP013,PRD0009,WH04,20250304,20250316,20250316,274,274,129.79,35562.46
PO003729,SUP018,PRD0060,WH01,20250420,20250531,20250531,1199,918,380.72,456483.28
PO003730,SUP001,PRD0023,WH06,20241220,20250101,20250101,929,712,48.11,44694.19
PO003731,SUP004,PRD0012,WH01,20240505,20240520,20240520,761,761,75.81,57691.41
PO003732,SUP019,PRD0074,WH01,20241018,20241122,20241122,181,181,81.25,14706.25
PO003733,SUP009,PRD0044,WH06,20240613,20240624,20240623,1234,1234,216.5,267161.0
PO003734,SUP012,PRD0063,WH02,20241111,20241121,20241121,318,318,179.71,57147.78
PO003735,SUP024,PRD0050,WH05,20250222,20250306,20250303,127,102,105.09,13346.43
PO003736,SUP003,PRD0054,WH04,20240522,20240626,20240623,369,369,39.65,14630.85
PO003737,SUP012,PRD0052,WH05,20240618,20240628,20240627,1332,1332,211.44,281638.08
PO003738,SUP023,PRD0008,WH04,20250713,20250724,20250723,948,948,300.7,285063.6
PO003739,SUP001,PRD0069,WH01,20240913,20240925,20240923,759,759,25.4,19278.6
PO003740,SUP004,PRD0021,WH06,20240514,20240529,20240529,607,607,170.55,103523.85
PO003741,SUP004,PRD0047,WH04,20250429,20250514,20250512,254,254,247.68,62910.72
PO003742,SUP013,PRD0009,WH06,20250502,20250514,20250601,64,46,129.79,8306.56
PO003743,SUP008,PRD0006,WH04,20250715,20250726,20250723,929,929,208.45,193650.05
PO003744,SUP021,PRD0005,WH02,20250531,20250620,20250617,1377,1377,324.26,446506.02
PO003745,SUP001,PRD0020,WH05,20251105,20251117,20251115,618,618,224.3,138617.4
PO003746,SUP024,PRD0018,WH01,20250125,20250206,20250203,1414,1414,162.04,229124.56
PO003747,SUP002,PRD0076,WH05,20240714,20240802,20240730,1364,1364,354.24,483183.36
PO003748,SUP021,PRD0005,WH06,20250809,20250829,20250829,787,787,324.26,255192.62
PO003749,SUP008,PRD0043,WH02,20240629,20240710,20240707,992,992,379.8,376761.6
PO003750,SUP018,PRD0016,WH06,20240716,20240826,20240909,103,103,234.54,24157.62
PO003751,SUP001,PRD0069,WH06,20250717,20250729,20250726,1340,1340,25.4,34036.0
PO003752,SUP005,PRD0007,WH04,20250822,20250903,20250831,1154,1154,22.74,26241.96
PO003753,SUP021,PRD0036,WH01,20240818,20240907,20240924,1190,1190,25.52,30368.8
PO003754,SUP003,PRD0002,WH04,20250510,20250614,20250612,647,647,270.53,175032.91
PO003755,SUP013,PRD0009,WH02,20250919,20251001,20250929,575,575,129.79,74629.25
PO003756,SUP003,PRD0054,WH03,20250627,20250801,20250731,574,574,39.65,22759.1
PO003757,SUP023,PRD0008,WH05,20240104,20240115,20240112,1156,1156,300.7,347609.2
PO003758,SUP019,PRD0046,WH06,20250327,20250501,20250514,874,709,84.95,74246.3
PO003759,SUP002,PRD0035,WH01,20240425,20240514,20240513,1096,1096,152.58,167227.68
PO003760,SUP019,PRD0074,WH06,20250729,20250902,20250901,1117,875,81.25,90756.25
PO003761,SUP012,PRD0041,WH06,20240215,20240225,20240225,1128,1128,169.67,191387.76
PO003762,SUP003,PRD0002,WH04,20251106,20251211,20251208,1029,1029,270.53,278375.37
PO003763,SUP020,PRD0056,WH02,20240430,20240609,20240609,598,571,111.86,66892.28
PO003764,SUP024,PRD0050,WH06,20241012,20241024,20241023,878,878,105.09,92269.02
PO003765,SUP022,PRD0033,WH02,20240608,20240617,20240615,576,576,341.2,196531.2
PO003766,SUP001,PRD0067,WH02,20250707,20250719,20250719,1350,1350,100.13,135175.5
PO003767,SUP020,PRD0059,WH02,20240924,20241103,20241103,1458,1458,194.35,283362.3
PO003768,SUP024,PRD0022,WH01,20250521,20250602,20250618,1176,1176,322.72,379518.72
PO003769,SUP020,PRD0055,WH01,20240215,20240326,20240324,1269,1269,270.14,342807.66
PO003770,SUP008,PRD0043,WH02,20241103,20241114,20241114,952,952,379.8,361569.6
PO003771,SUP019,PRD0073,WH06,20250911,20251016,20251013,269,258,253.85,68285.65
PO003772,SUP016,PRD0061,WH05,20250922,20251011,20251102,284,284,53.16,15097.44
PO003773,SUP024,PRD0071,WH02,20240521,20240602,20240602,1197,1197,309.98,371046.06
PO003774,SUP004,PRD0015,WH01,20240925,20241010,20241007,1491,1491,272.68,406565.88
PO003775,SUP004,PRD0021,WH02,20241005,20241020,20241019,517,517,170.55,88174.35
PO003776,SUP012,PRD0063,WH03,20250119,20250129,20250128,723,723,179.71,129930.33
PO003777,SUP006,PRD0024,WH01,20241231,20250202,20250130,588,537,214.65,126214.2
PO003778,SUP009,PRD0044,WH01,20240313,20240324,20240322,926,926,216.5,200479.0
PO003779,SUP021,PRD0049,WH05,20250602,20250622,20250716,189,189,239.5,45265.5
PO003780,SUP001,PRD0067,WH04,20240602,20240614,20240614,292,292,100.13,29237.96
PO003781,SUP018,PRD0032,WH01,20240802,20240912,20240929,1011,1011,160.48,162245.28
PO003782,SUP003,PRD0002,WH06,20250725,20250829,20250913,832,768,270.53,225080.96
PO003783,SUP012,PRD0063,WH01,20250413,20250423,20250420,892,892,179.71,160301.32
